"SERIES","ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","CONTRIBUTOR","COMPILER","CITATION","LINE_NOTES"
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1984","3334","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1985","2067","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1986","2192","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1987","2785","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1988","3769","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1989","3481","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1990","4133","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1991","5592","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1992","4287","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1993","3732","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1994","2636","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1995","2000","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1996","1083","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1997","1546","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1998","1702","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","1999","1049","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2000","2596","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2001","4474","0.326","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2002","2783","0.693","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2003","4313","0.784","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2004","6636","0.783","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2005","3695","0.621","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2006","1345","0.761","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2007","2122","0.712","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2008","2272","0.918","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2009","1049","0.922","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2010","1719","0.933","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2011","2263","0.899","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2012","2346","0.945","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2013","2869","0.955","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2014","1261","0.976","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2015","3161","0.962","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2016","4462","0.974","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2017","4591","0.985","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","Chinook salmon","Survey","Willamette","104","Clackamas River","Clackamas R.","2.3.1","Spring","Clackamas River","2018","2965","0.966","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Abundance Dataset (1974-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","chinook","LadderCount","","1052","Willamette Falls ESC","Willamette Falls ESC","2.3.1.1","spring","Willamette River and tributaries","1946","53000","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Escapement (1946-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","chinook","LadderCount","","1052","Willamette Falls ESC","Willamette Falls ESC","2.3.1.1","spring","Willamette River and tributaries","1947","45000","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Escapement (1946-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","chinook","LadderCount","","1052","Willamette Falls ESC","Willamette Falls ESC","2.3.1.1","spring","Willamette River and tributaries","1948","30000","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Escapement (1946-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","chinook","LadderCount","","1052","Willamette Falls ESC","Willamette Falls ESC","2.3.1.1","spring","Willamette River and tributaries","1949","27000","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Escapement (1946-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","chinook","LadderCount","","1052","Willamette Falls ESC","Willamette Falls ESC","2.3.1.1","spring","Willamette River and tributaries","1950","14500","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Escapement (1946-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","chinook","LadderCount","","1052","Willamette Falls ESC","Willamette Falls ESC","2.3.1.1","spring","Willamette River and tributaries","1951","34300","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Escapement (1946-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWchinook2020","Salmon, Chinook (Upper Willamette River ESU)","chinook","LadderCount","","1052","Willamette Falls ESC","Willamette Falls ESC","2.3.1.1","spring","Willamette River and tributaries","1952","52200","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Chinook Natural Origin Spawner Escapement (1946-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
