"SERIES","ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","CONTRIBUTOR","COMPILER","CITATION","LINE_NOTES"
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2000","431","0.89","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2001","844","0.9","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2002","740","0.9","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2003","766","0.9","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2004","707","0.9","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2005","779","0.94","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2006","696","0.92","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2007","371","0.83","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2008","328","0.94","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2009","375","0.97","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2010","1418","1","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2011","1132","1","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2012","930","0.98","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2013","540","1","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2014","542","0.98","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2015","841","1","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2016","583","1","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2017","316","0.99","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Lower Snake","300","Asotin Creek","Asotin Ck.","1.1","","Asotin Creek","2018","169","0.99","-99","Washington Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1986-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1970","2758","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1971","1359","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1972","1746","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1973","932","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1974","987","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1975","378","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1976","302","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1977","592","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1978","442","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1979","92","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1980","763","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1981","1414","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1982","867","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1983","718","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1984","934","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1985","6476","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1986","5376","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"ICSRsthdSurvey","Steelhead (Snake River Basin DPS)","Steelhead","Survey","Grande Ronde","310","Joseph Creek","Joseph Ck.","1.2","","Joseph Creek and Tributaries","1987","4374","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Snake River Steelhead Natural Origin Spawner Abundance Dataset (1970-2017). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
